rank,rank_error,signed_error,score,score_pct,rel_amp,actual_rel_amp_pct,reach_median,reach_median_pct,engagement,engagement_pct,reach_vs_eng_error,verdict,author,likes,retweets,tweet
3752,20.59,-20.59,13,69.69,3.45,90.28,224,71.41,489258.0,99.97,28.56,Likely to fizzle,justinbieber,225824,131717,Happy new year. Let's go https://t.co/G4lHvAGrqX
3753,20.6,-20.6,15,73.43,4.679,94.03,242,75.53,10438.0,63.22,12.32,Likely to fizzle,jimmyfallon,6770,1834,"I’d fill a pool with money like Scrooge McDuck, but I’d use cash, because coins hurt. #IfIWonPowerball"
3754,20.6,20.6,47,94.4,1.719,73.81,565,94.22,55942.0,91.17,3.05,Limited spread,ddlovato,27836,14053,Omg..... RIP Prince.... 😨😔😢
3755,20.61,20.61,4,27.7,0.176,7.09,141,17.96,3203.0,38.07,20.12,Likely to fizzle,selenagomez,479,1362,It was great hanging with my fans today at Despierta America in Miami! http://fb.me/13jPHMTcl
3756,20.61,20.61,4,27.7,0.176,7.09,141,17.96,3213.0,38.17,20.21,Likely to fizzle,selenagomez,471,1371,Cannot explain how excited I am to finally be putting on a full tour for all of you.  I cannot wait to see you out... ht
3757,20.61,20.61,4,27.7,0.176,7.09,140,9.41,392.0,5.28,4.14,Likely to fizzle,jimmyfallon,126,133,RT“@TheWriteNotes: Check out @ChrisCornell &amp; @TheAvettBros cover of @PearlJam’s “Footsteps” http://t.co/y24WBn2JtK”
3758,20.61,20.61,4,27.7,0.176,7.09,140,9.41,393.0,5.3,4.12,Likely to fizzle,jimmyfallon,215,89,"Last night, Tux reunited on our show. http://t.co/n4itvvh78w"
3759,20.62,-20.62,13,69.69,3.455,90.31,218,69.81,13188.0,67.5,2.31,Likely to fizzle,britneyspears,8780,2204,My sister just released a new song &amp; I absolutely LOVE it! Everyone go listen to Sleepover 💙 https://t.co/HdFpo7RCMA
3760,20.63,-20.63,4,27.7,0.962,48.32,140,9.41,31386.0,82.81,73.4,Likely to fizzle,ddlovato,14036,8675,Excited to announce that @DevonneByDemi is now also available on @Amazon!!! http://t.co/Q0fxvhnKMu 💜💜 http://t.co/eaIHlJ
3761,20.63,-20.63,4,27.7,0.962,48.32,145,36.99,11039.0,64.35,27.36,Likely to fizzle,ladygaga,5151,2944,I love her. My piano. play the sh*t outta her. http://t.co/QF7Ebb0gCW
3762,20.63,-20.63,4,27.7,0.962,48.32,140,9.41,38652.0,86.58,77.17,Likely to fizzle,ArianaGrande,22798,7927,mission accomplished.  https://t.co/H2jpCIn2DI
3763,20.64,-20.64,11,66.02,2.779,86.65,192,63.23,6200.0,52.94,10.29,Likely to fizzle,jimmyfallon,2992,1604,#DoYouWantSomeCrack
3764,20.64,20.64,14,71.59,1.012,50.95,214,68.69,2255.0,29.2,39.49,Likely to fizzle,jimmyfallon,1713,271,"I love you, Boston.  https://t.co/8YvkiIdP0c"
3765,20.66,-20.66,14,71.59,3.982,92.25,231,73.26,45701.0,89.0,15.74,Likely to fizzle,ladygaga,28197,8752,Have a beautiful day world! 💋🌎 https://t.co/GnwFigCPEc
3766,20.67,20.67,13,69.69,0.976,49.02,205,66.33,11202.0,64.57,1.76,Likely to fizzle,ladygaga,4470,3366,@BlackBoyMiah do i need to understand a pineapple to eat a banana.
3767,20.68,20.68,35,90.41,1.542,69.73,402,89.81,11720.0,65.44,24.38,Limited spread,KimKardashian,9786,967,Make sure you guys all tune in for the premiere of @khloekardashian's new show #RevengeBody!! Tonight at 8/7c on E!
3768,20.68,20.68,32,88.89,1.489,68.21,376,88.72,48452.0,89.59,0.87,Limited spread,ddlovato,21924,13264,"""I gotta go do this scene, the sun is coming up!!"" - #vampiregirlfriendproblems"
3769,20.68,20.68,4,27.7,0.174,7.02,143,27.37,183.0,2.84,24.54,Likely to fizzle,Twitter,75,54,Welcome back Brian! RT @SFGiants Watch the exclusive video of The Return of @BrianWIlson38 to @Twitter http://t.co/kEkf2
3770,20.68,20.68,4,27.7,0.174,7.02,144,31.6,1112.0,13.87,17.73,Likely to fizzle,rihanna,266,423,@suchaf_cknlady http://t.co/48YpW2i0
3771,20.69,-20.69,4,27.7,0.963,48.38,144,31.6,1315.0,17.08,14.53,Likely to fizzle,YouTube,1017,149,"Get ready to shake your 🍑 

Milo from #SingIt just dropped #SteakAndEggs! 🍳🍳🍳 https://t.co/0BZkOtEIcW https://t.co/ZYP"
3772,20.69,-20.69,4,27.7,0.963,48.38,153,51.67,11058.0,64.38,12.71,Likely to fizzle,ladygaga,5326,2866,Oh what a night! https://t.co/zMryLzm847
3773,20.69,-20.69,4,27.7,0.963,48.38,141,17.96,1312.0,16.98,0.98,Likely to fizzle,instagram,888,212,"Worldwide InstaMeet 14 is next weekend, September 17-18! Don't forget to tag your photos and videos #WWIM14🍴 https://t.c"
3774,20.69,-20.69,4,27.7,0.963,48.38,141,17.96,1313.0,17.01,0.95,Likely to fizzle,instagram,911,201,This cat found the perfect sunny corner 😺 https://t.co/4u4wfekymS
3775,20.7,20.7,41,92.93,1.646,72.23,477,92.38,3673.0,41.49,50.89,Limited spread,jimmyfallon,3045,314,Happy Thanksgiving!! Watching the parade with the NBC All Stars @SavannahGuthrie @MLauer and @alroker.
3776,20.71,20.71,6,56.14,0.74,35.42,163,55.41,4304.0,45.6,9.81,Likely to fizzle,TheEllenShow,3094,605,"Don’t miss @IAmSteveHarvey in the premiere of @NBCLilBigShots tonight on NBC after #TheVoice!
https://t.co/V4lRwjZ05A"
3777,20.71,20.71,4,27.7,0.173,6.99,142,23.88,785.0,9.08,14.8,Likely to fizzle,Cristiano,143,321,Tomorrow night in San Diego. @wfchallenge http://say.ly/Cifuss http://say.ly/Cifuss
3778,20.74,-20.74,5,52.97,1.714,73.71,167,56.74,19664.0,74.18,17.44,Likely to fizzle,ladygaga,8402,5631,Someone asked me if my mother monster tattoo hurt. I said not as much as is hurt to get here. #ItsALongWayToTheTopIfYouW
3779,20.75,20.75,14,71.59,1.01,50.84,239,74.91,3561.0,40.69,34.21,Likely to fizzle,BarackObama,1933,814,"""That's when America soars—when we look out for one another."" —President Obama #ACAWorks"
3780,20.75,-20.75,4,27.7,0.964,48.44,148,47.22,136719.0,97.15,49.92,Likely to fizzle,justinbieber,47785,44467,Track 14 #purposealbum https://t.co/7kiYYo4kgX
3781,20.75,-20.75,4,27.7,0.964,48.44,141,17.96,1314.0,17.04,0.92,Likely to fizzle,instagram,964,175,A little caterpillar with a big appetite 🐛 #WHPwildthings https://t.co/XbZyZwa4p6
3782,20.75,20.75,4,27.7,0.172,6.95,151,50.7,3141.0,37.41,13.29,Likely to fizzle,selenagomez,467,1337,@GiftedSelGomez @LOVATICSLUVSDEMI @AMAZINGSELGOMEZ In May...   http://t.co/dCO8WUEB will keep you updated.
3783,20.75,20.75,4,27.7,0.172,6.95,147,42.96,5399.0,50.37,7.4,Likely to fizzle,taylorswift13,1147,2126,Times Square. http://t.co/Prg3f144
3784,20.76,20.76,8,60.65,0.812,39.89,176,59.3,6179.0,52.86,6.44,Likely to fizzle,KimKardashian,4587,796,SURPRISE: EASTER KIMOJI https://t.co/h5yeiOxbze https://t.co/xX8MjedbmM
3785,20.79,-20.79,4,27.7,0.965,48.49,149,49.12,13850.0,68.31,19.19,Likely to fizzle,katyperry,6278,3786,Goodnight. http://t.co/nNybnvbjYA
3786,20.79,-20.79,4,27.7,0.965,48.49,140,9.41,31470.0,82.87,73.46,Likely to fizzle,ddlovato,14002,8734,#demiworldtour https://t.co/pHuLzHsm8w
3787,20.79,20.79,12,67.85,0.94,47.06,218,69.81,3313.0,38.89,30.91,Likely to fizzle,BarackObama,1885,714,"""Parties should work together to improve job security."" —President Obama #SOTU"
3788,20.79,20.79,5,52.97,0.686,32.18,153,51.67,97326.0,95.29,43.62,Likely to fizzle,justinbieber,35614,30856,This is a good run for me https://t.co/rXAso9mqE4
3789,20.81,-20.81,11,66.02,2.795,86.83,208,67.17,50962.0,90.15,22.98,Likely to fizzle,selenagomez,19220,15871,#Getaway is out today!!! Who went and saw it last night?  Let me know what you guys think? So proud of this film. http:/
3790,20.81,20.81,78,99.39,1.963,78.58,1000,99.54,7493.0,56.61,42.94,Viral potential,britneyspears,2087,2703,GOOD MORNING AMERICA! Holy moly it's early. But today is the day! Are u ready tweeps?!
3791,20.81,20.81,21,80.9,1.221,60.09,280,81.38,1281.0,16.48,64.91,Likely to fizzle,Twitter,175,553,"The Federal Trade Commission's CTO, Ed Felten, just mentioned Twitter now supports Do Not Track. We applaud the FTC's le"
3792,20.81,20.81,4,27.7,0.171,6.89,140,9.41,463.0,5.92,3.49,Likely to fizzle,jtimberlake,191,136,"“@brokemogul: ""Strawberry Bubblegum"" @jtimberlake http://t.co/etyDF0HV10” Haha! I remember those waves."
3793,20.82,20.82,9,62.57,0.847,41.75,189,62.57,6440.0,53.59,8.98,Likely to fizzle,KimKardashian,5018,711,PONYY BOYY ILLUSTRATIONS https://t.co/Hxj7hc5RTi https://t.co/jIRzmMYqaP
3794,20.82,-20.82,3,2.17,0.531,22.98,134,1.68,732.0,8.4,6.73,Likely to fizzle,cnnbrk,236,248,"NY and NJ bombings suspect Ahmad Khan Rahami traveled to Afghanistan multiple times, sources say.… https://t.co/DeLvz1FJ"
3795,20.84,20.84,16,75.01,1.077,54.17,250,77.07,6259.0,53.08,24.0,Likely to fizzle,TheEllenShow,4983,638,"Thinking about @KeithUrban tonight, and his family. Robert Urban was a lucky man to have you for a son."
3796,20.86,-20.86,4,27.7,0.966,48.56,148,47.22,137014.0,97.16,49.93,Likely to fizzle,justinbieber,52212,42401,My Beliebers still got it lol second show added for Staples on Friday https://t.co/5qyd2nYmbf
3797,20.86,-20.86,4,27.7,0.966,48.56,147,42.96,3405.0,39.5,3.46,Likely to fizzle,BarackObama,1591,907,"The benefits of fighting climate change are clear—the sooner we #ActOnClimate, the better off we'll be. http://t.co/i4ZN"
3798,20.86,-20.86,4,27.7,0.966,48.56,142,23.88,7352.0,56.09,32.21,Likely to fizzle,KimKardashian,5070,1141,Wonderland 📷 @petrafcollins styling @zaraeloise https://t.co/Z6wMDR349Q
3799,20.86,20.86,7,58.51,0.775,37.64,176,59.3,25289.0,78.59,19.29,Likely to fizzle,ddlovato,11873,6708,Big thank you to @finsfeathersut for letting us shoot on your beautiful ranch @northfortyut!!! #StoneColdVideo https://t
3800,20.87,20.87,50,95.11,1.739,74.24,549,93.92,56594.0,91.31,2.62,Has legs,ddlovato,26032,15281,Wait.... So you mean to tell me eating healthy and working out works??? You don't even need diet pills??! Who woulda thu
3801,20.87,20.87,4,27.7,0.17,6.83,141,17.96,3102.0,37.16,19.21,Likely to fizzle,selenagomez,488,1307,I am so excited. I can't wait to see all of you during my first tour! If you're a member of The Scene you can get... htt
3802,20.87,20.87,4,27.7,0.17,6.83,141,17.96,3097.0,37.14,19.18,Likely to fizzle,selenagomez,535,1281,http://bit.ly/ri34my http://fb.me/EK62i1L1
3803,20.88,20.88,56,96.36,1.798,75.48,743,96.77,56320.0,91.24,5.53,Has legs,taylorswift13,13038,21641,@selenagomez I love you so.
3804,20.88,20.88,38,91.72,1.59,70.84,476,92.33,63792.0,92.43,0.1,Limited spread,ArianaGrande,32662,15565,tried so hard not to cry during problem tn!! not many shows left &amp; it's starting to hit us! thank you Austin for an 
3805,20.88,20.88,13,69.69,0.971,48.81,218,69.81,13920.0,68.46,1.35,Likely to fizzle,katyperry,7320,3300,@kuntyewest hunny id unstan myself
3806,20.89,-20.89,6,56.14,1.88,77.03,163,55.41,2566.0,32.37,23.03,Likely to fizzle,YouTube,1820,373,Can we make today #BabyLemurDay? Reply with lemur vids and art and stuff if you’re down! https://t.co/RXxuu7mbJk https:/
3807,20.92,-20.92,13,69.69,3.518,90.61,220,70.29,15945.0,70.87,0.58,Likely to fizzle,Cristiano,4181,5882,Do you love to win but hate to lose? http://t.co/d5iMC7ie9B Be #Mercurial. http://t.co/NN37lBXI9Z
3808,20.92,20.92,7,58.51,0.774,37.58,186,61.82,8885.0,59.89,1.93,Likely to fizzle,ladygaga,4067,2409,"You can find many versions of these songs online, but the best way is to buy vinyl.  Much is not available digitally. An"
3809,20.93,-20.93,6,56.14,1.882,77.07,167,56.74,4198.0,44.99,11.75,Likely to fizzle,jimmyfallon,2780,709,"Tonight: Playing The Whisper Challenge with Kristen Stewart, Michael Shannon is here, and @CageTheElephant performs! #Fa"
3810,20.94,-20.94,4,27.7,0.967,48.63,140,9.41,2159.0,28.19,18.78,Likely to fizzle,jimmyfallon,1353,403,".@tomhanks and I read ""Bridge of Spies"" scripts written by kids https://t.co/7cU7JUx56F #FallonTonight #KidTheater"
3811,20.94,-20.94,4,27.7,0.967,48.63,149,49.12,13872.0,68.36,19.24,Likely to fizzle,katyperry,7174,3349,"🍐🍊🍋🍉🍇🍓🇵🇷 @ Havana, Cuba https://t.co/5JIgPZ8z5n"
3812,20.94,-20.94,4,27.7,0.967,48.63,143,27.37,1014.0,12.45,14.92,Likely to fizzle,Twitter,226,394,Giving you more confidence that email from http://t.co/SlNTFacp9A is real: http://t.co/n6ZTV4VGQE
3813,20.94,-20.94,4,27.7,0.967,48.63,147,42.96,3410.0,39.58,3.39,Likely to fizzle,BarackObama,1800,805,President Obama is highlighting the effects of climate climate during his trip to Alaska. Check it out: http://t.co/Skkh
3814,20.95,-20.95,7,58.51,2.022,79.46,169,57.31,7718.0,57.19,0.13,Likely to fizzle,britneyspears,4278,1720,Happy Friday 💛 https://t.co/GyJGkbKOxV https://t.co/K98WVbhI0Z
3815,20.95,20.95,4,27.7,0.168,6.75,141,17.96,3068.0,36.8,18.85,Likely to fizzle,selenagomez,542,1263,Check in w/ me on @GetGlue or via the app and get your exclusive @selenagomez stickers. Don't forget 2 mention Who Says 
3816,20.95,20.95,4,27.7,0.168,6.75,143,27.37,177.0,2.72,24.66,Likely to fizzle,Twitter,55,61,#newtwitterceo http://t.co/9g5cLVO
3817,20.99,20.99,19,78.76,1.162,57.78,260,78.68,37817.0,86.28,7.6,Likely to fizzle,ddlovato,18669,9574,This woman... @mirandalambert is such a star 🌟✨
3818,21.0,21.0,41,92.93,1.634,71.93,503,93.04,65551.0,92.64,0.4,Limited spread,ArianaGrande,37181,14185,yoooooooooooooo what
3819,21.0,21.0,10,64.28,0.872,43.28,196,64.14,1947.0,25.85,38.28,Likely to fizzle,jimmyfallon,1375,286,Tonight: Lip Sync Battle vs. @lenadunham! Plus talk + standup from @iamcolinquinn and it's #ThankYouNoteFriday! #FallonT
3820,21.01,-21.01,9,62.57,2.376,83.58,184,61.32,13805.0,68.27,6.95,Likely to fizzle,TheEllenShow,9629,2088,Sometimes love can surprise you. https://t.co/2YnWUDvuhm
3821,21.01,-21.01,4,27.7,0.968,48.7,140,9.41,2160.0,28.2,18.79,Likely to fizzle,jimmyfallon,1456,352,Preview of our show tonight: https://t.co/6WH6K683OG #FallonTonight
3822,21.01,-21.01,4,27.7,0.968,48.7,140,9.41,38870.0,86.67,77.26,Likely to fizzle,ArianaGrande,19822,9524,love u &amp; so thankful for u @thecarozza 💜#pride https://t.co/0q0ZGzzFqt
3823,21.01,-21.01,4,27.7,0.968,48.7,149,49.12,13877.0,68.38,19.26,Likely to fizzle,katyperry,8985,2446,I can't wait to recreate this on a tour we do together in the next 10 years pls thnx https://t.co/PQz0nCUNV6
3824,21.02,-21.02,19,78.76,25.689,99.78,257,78.18,149254.0,97.59,19.41,Likely to fizzle,TheEllenShow,103788,22733,There is so much good in this world. My job is to find it and to show it to you. I’m not giving up on that.
3825,21.02,21.02,18,77.61,1.131,56.59,242,75.53,4299.0,45.55,29.98,Likely to fizzle,britneyspears,913,1693,I want to see the whole Britney army supporting my kids
3826,21.02,-21.02,3,2.17,0.534,23.19,134,1.68,736.0,8.44,6.77,Likely to fizzle,cnnbrk,226,255,"Person killed was standing on the platform when the NJ Transit train crashed, officials say. https://t.co/JqZP4WjR7l htt"
3827,21.03,21.03,4,27.7,0.166,6.67,141,17.96,3021.0,36.46,18.51,Likely to fizzle,selenagomez,447,1287,"Jessica in Pukalani, Sandra in Chicago, Amanda in Arlington your postcards are on their way via... http://t.co/FluzkdPw"
3828,21.05,-21.05,4,27.7,0.969,48.75,149,49.12,13896.0,68.42,19.3,Likely to fizzle,katyperry,7814,3041,Congrats on winning the fairy dress @Miss_Lilyjames! Thank you for doing your part to spread the #HappyandMerry! https:/
3829,21.06,21.06,36,90.87,1.544,69.81,453,91.71,22133.0,76.14,15.58,Limited spread,katyperry,8999,6567,"Well, that's a great way to wake up! Thank you @TheGRAMMYs for my TWO nominations! Never imagined a lil old song about 🐯"
3830,21.06,21.06,18,77.61,1.13,56.55,258,78.37,7228.0,55.64,22.74,Likely to fizzle,rihanna,2298,2465,#BajanTing #NAVY
3831,21.06,21.06,6,56.14,0.733,35.07,167,56.74,23894.0,77.5,20.76,Likely to fizzle,ddlovato,10218,6838,So many of you went on the site at the same time that you crashed it!!!! It's back up now!!! #CONFIDENT 😜😜 https://t.co/
3832,21.07,21.07,17,76.37,1.103,55.3,233,73.72,2987.0,36.16,37.56,Likely to fizzle,jtimberlake,961,1013,"“@robknox_ys: If you go to a wedding in jeans and a shirt, slap yourself.”"
3833,21.08,-21.08,4,27.7,0.97,48.77,148,47.22,137599.0,97.2,49.97,Likely to fizzle,justinbieber,58539,39530,Presale . #PurposeWorldTour https://t.co/9jxqn60x5N
3834,21.11,-21.11,8,60.65,2.195,81.76,183,61.09,31464.0,82.86,21.77,Likely to fizzle,katyperry,16192,7636,Any distribution or purchase of these type of photos anywhere is extremely against my will &amp; is an endangerment to m
3835,21.12,-21.12,4,27.7,0.971,48.81,144,31.6,1326.0,17.22,14.38,Likely to fizzle,YouTube,1016,155,"In the future, the internet will be … bad. https://t.co/Zxqx9Y92f2 #BadInternet https://t.co/YCad4W4QhT"
3836,21.12,-21.12,4,27.7,0.971,48.81,147,42.96,30465.0,82.18,39.21,Likely to fizzle,taylorswift13,12797,8834,"Track 3
#1989lyrics http://t.co/dUC6hcMdin"
3837,21.12,21.12,9,62.57,0.842,41.45,186,61.82,6407.0,53.44,8.38,Likely to fizzle,KimKardashian,4711,848,CANCER SUCKS: CHLOË TAKES A STAND https://t.co/V7YlZR3vov https://t.co/azPPMpG87W
3838,21.12,21.12,4,27.7,0.164,6.58,142,23.88,1245.0,15.94,7.94,Likely to fizzle,KimKardashian,879,183,@KutieNameKim https://t.co/HGePOx0vOB
3839,21.12,21.12,4,27.7,0.164,6.58,140,9.41,445.0,5.76,3.65,Likely to fizzle,jtimberlake,51,197,"Help make a difference...support the East Harlem Tutorial Program. Click here, vote now! http://t.co/lPH6r774 @EHTPnyc"
3840,21.12,21.12,4,27.7,0.164,6.58,148,47.22,172.0,2.65,44.57,Likely to fizzle,Twitter,110,31,@SyncCindy Welcome to the flock! We'll save some cake for you. #LoveTwitter https://t.co/Fz9v5n3vEn
3841,21.12,21.12,4,27.7,0.164,6.58,143,27.37,172.0,2.65,24.72,Likely to fizzle,Twitter,42,65,Take me out to the Tweetup...http://blog.twitter.com/2010/04/take-me-out-to-tweetup.html
3842,21.13,21.13,7,58.51,0.771,37.37,171,57.88,30949.0,82.53,24.65,Likely to fizzle,ArianaGrande,15505,7722,Just posted a video https://t.co/HhGeAgDTbD
3843,21.13,21.13,7,58.51,0.771,37.37,171,57.88,4933.0,48.55,9.32,Likely to fizzle,rihanna,1257,1838,#WHATNOW Brand new single cover!! #Unapologetic http://t.co/6g73utO4mp
3844,21.14,21.14,18,77.61,1.128,56.47,266,79.6,3055.0,36.71,42.89,Likely to fizzle,jtimberlake,1597,729,Same here @wangleehom! Oh and welcome to....The Twitter....
3845,21.14,21.14,14,71.59,1.003,50.45,220,70.29,2717.0,33.93,36.36,Likely to fizzle,jtimberlake,1621,548,Double UP! Happy Bday! @Sauza901  https://t.co/CZ0CPzuSkD
3846,21.17,21.17,15,73.43,1.037,52.26,218,69.81,18919.0,73.61,3.8,Likely to fizzle,selenagomez,4457,7231,Thank You all again for such a great event Saturday.  Thanks to @Xbox @RADIODISNEY @unicefusa @bestbuy_theater for helpi
3847,21.17,21.17,4,27.7,0.163,6.53,141,17.96,2984.0,36.14,18.18,Likely to fizzle,selenagomez,402,1291,Dices  avail. on iTunes now.  Don't forget to use iTunes complete my album feature once you get these singles.  http://t
3848,21.17,21.17,4,27.7,0.163,6.53,141,17.96,2977.0,36.09,18.14,Likely to fizzle,selenagomez,487,1245,I'm tweeting from @AmericanTop40 today so follow them! I just told everyone who I had a musical crush on.... http://on.f
3849,21.18,-21.18,12,67.85,3.155,89.03,227,72.24,45219.0,88.92,16.68,Likely to fizzle,katyperry,14135,15542,no
3850,21.18,-21.18,6,56.14,1.894,77.32,156,53.15,75967.0,93.81,40.66,Likely to fizzle,ArianaGrande,40495,17736,"BABES, I KNOW YOU LUH THIS SHIT. LETS GO. ♡ #IntoYouVideo #LetMeLoveYouVideo VOTE NOW: https://t.co/NvSVcwJyMH @MTV http"
3851,21.18,-21.18,4,27.7,0.972,48.87,140,9.41,39038.0,86.78,77.37,Likely to fizzle,ArianaGrande,19854,9592,when we didn't have time to put together what we had originally planned so we went to my garage and… https://t.co/q3yfrL
3852,21.18,-21.18,4,27.7,0.972,48.87,151,50.7,2346.0,30.29,20.41,Likely to fizzle,shakira,1368,489,"Getting kids in school affects us all / Tengas hijos o no, tener a todos los niños del mundo en el colegio nos afecta a "
3853,21.18,-21.18,4,27.7,0.972,48.87,140,9.41,2347.0,30.31,20.9,Likely to fizzle,shakira,815,766,Qué lindo es empezar el 2013 y ver cómo la solidaridad continúa! Gracias a mis clubes de fans x apoyar @fpiesdescalzos h
3854,21.18,-21.18,4,27.7,0.972,48.87,141,17.96,17739.0,72.46,54.5,Likely to fizzle,selenagomez,3331,7204,Argentina! que ha hecho mi vida. Yo soy la chica más feliz del mundo porque de todos vosotros.Te quiero y no puedo... ht
3855,21.18,-21.18,4,27.7,0.972,48.87,142,23.88,7395.0,56.26,32.38,Likely to fizzle,KimKardashian,5901,747,It all started with @carineroitfeld #BazaarIcons https://t.co/At67WE5Jc0
