rank,rank_error,signed_error,score,score_pct,rel_amp,actual_rel_amp_pct,reach_median,reach_median_pct,engagement,engagement_pct,reach_vs_eng_error,verdict,author,likes,retweets,tweet
635,3.17,3.17,4,27.7,0.558,24.53,141,17.96,760.0,8.73,9.23,Likely to fizzle,instagram,544,108,".@gboxcreative documents the streets of Addis Ababa, Ethiopia, one frame at a time https://t.co/OUjR6U2k76"
636,3.17,3.17,4,27.7,0.558,24.53,144,31.6,761.0,8.74,22.86,Likely to fizzle,YouTube,619,71,".@TheGigiGorgeous brings us on an inspiring journey. 

#ThisIsEverythingDoc releases on #YouTubeRed 2/8.… https://t.co"
637,3.18,-3.18,22,81.86,2.547,85.04,284,81.83,9721.0,61.75,20.08,Likely to fizzle,britneyspears,4615,2553,Whew Vegas! Feels great to be back!! So much energy in the theater tonight. Y'all were on 🔥🔥🔥!
638,3.18,-3.18,5,52.97,1.122,56.15,152,51.19,36520.0,85.65,34.46,Likely to fizzle,ddlovato,16580,9970,I'm hosting @AmericanTop40 this weekend!!! Tune in!! #DemiOnAT40 (Regram from @RyanSeacrest) http://t.co/aAg9wanj9T
639,3.19,-3.19,24,83.33,2.753,86.51,297,83.06,3749.0,42.03,41.02,Likely to fizzle,instagram,2467,641,“I love the feeling of air around an object.” —Maria Sainte
640,3.2,-3.2,9,62.57,1.391,65.77,183,61.09,1899.0,25.26,35.83,Likely to fizzle,YouTube,1317,291,You’re never #Alone when you’re with @marshmellomusic → https://t.co/1bNl7lBVkK https://t.co/vqXFfUzwWw
641,3.21,-3.21,25,84.1,2.866,87.3,308,84.12,93255.0,95.17,11.05,Limited spread,ddlovato,52069,20593,"My book, Staying Strong 365 days a year, was actually written by Melania Trump."
642,3.21,3.21,20,79.88,1.86,76.67,274,80.63,7100.0,55.3,25.34,Likely to fizzle,britneyspears,3618,1741,Omg!! This is SO cool. You guys are the best thank you for voting!  https://t.co/rJ1sJTOAyr
643,3.22,3.22,13,69.69,1.418,66.47,209,67.44,3840.0,42.7,24.74,Likely to fizzle,jtimberlake,228,1806,"And, we're back at it... #Mondays"
644,3.22,-3.22,4,27.7,0.664,30.91,141,17.96,905.0,10.79,7.17,Likely to fizzle,instagram,657,124,"Ice, ice baby #BoomerangOfTheWeek
https://t.co/FzTJNegkfK"
645,3.22,-3.22,4,27.7,0.664,30.91,144,31.6,907.0,10.87,20.74,Likely to fizzle,YouTube,711,98,.@MaggieRogers' “Dog Years” gets seven times better with each listen. https://t.co/YAgjTGilKT https://t.co/4OogjngSuE
646,3.22,-3.22,4,27.7,0.664,30.91,147,42.96,2340.0,30.26,12.7,Likely to fizzle,BarackObama,1118,611,Voters across the country took a decisive stand on raising the minimum wage. http://t.co/BK5imALnAB #RaiseTheWage
647,3.22,-3.22,4,27.7,0.664,30.91,141,17.96,905.0,10.79,7.17,Likely to fizzle,instagram,641,132,A portrait extends into real life #WHPinthestudio https://t.co/uCrtyJZZiF
648,3.23,-3.23,6,56.14,1.201,59.37,162,55.09,2679.0,33.68,21.41,Likely to fizzle,jimmyfallon,1991,344,"Tonight on the show: Doing something fun w/Jon Hamm, @ColleenB123 stops by, @KingsOfLeon performs &amp; it's #ThankYouNo"
649,3.23,3.23,4,27.7,0.557,24.47,141,17.96,759.0,8.72,9.24,Likely to fizzle,instagram,547,106,Taking in the #WorldSeries through the lens of @bradmangin ⚾️ https://t.co/0GyfbCHXUz
650,3.24,-3.24,23,82.64,2.658,85.88,295,82.88,5931.0,52.08,30.8,Likely to fizzle,jimmyfallon,4383,774,"Tonight we're back with new shows! @rickygervais, @AnselElgort, and @mirandalambert will be here. #FallonTonight"
651,3.24,3.24,18,77.61,1.745,74.38,248,76.69,3894.0,43.1,33.58,Likely to fizzle,jimmyfallon,1732,1081,"A new bed at CES gets firmer by voice command. So if you come home &amp; hear spouse saying “Harder!” Best case, it's a "
652,3.24,-3.24,12,67.85,1.6,71.08,225,71.65,50125.0,89.96,18.31,Likely to fizzle,taylorswift13,23115,13505,"@alexandergold Go read Gaga's tweet that she sent me a few months ago. It's good love luck.
Because it's not a tweet. 
"
653,3.27,3.27,12,67.85,1.352,64.58,233,73.72,191677.0,98.66,24.94,Likely to fizzle,justinbieber,71917,59880,What Do You Mean? @halsey #20Days http://t.co/dYyQorzj3K
654,3.27,3.27,8,60.65,1.152,57.38,188,62.3,2771.0,34.38,27.92,Likely to fizzle,shakira,1283,744,Only THREE DAYS to go! Faltan TRES DÍAS (Thanks / Gracias @jaimiikoo!). #ShakiraCountdown. ShakHQ http://t.co/y6ZJfhpMT8
655,3.28,3.28,5,52.97,0.988,49.69,151,50.7,2676.0,33.64,17.06,Likely to fizzle,jtimberlake,1410,633,"Hey!! My buddy, the brilliant @charliemcdowell directed a movie! 

Check out this trailer for @theoneilovefilm 

htt"
656,3.28,3.28,4,27.7,0.556,24.42,142,23.88,4227.0,45.17,21.3,Likely to fizzle,KimKardashian,3093,567,Love working with Dress for Success! Such an amazing cause. Read all about it on my app &lt;3 http://t.co/rY3CPghY2T htt
657,3.28,3.28,4,27.7,0.556,24.42,144,31.6,3556.0,40.64,9.04,Likely to fizzle,rihanna,1138,1209,032c @inezandvinoodh melzy917 #high #fashion #ghetto #goth #model #behavior #coveR http://t.co/o52A7iou97
658,3.28,3.28,4,27.7,0.556,24.42,140,9.41,1341.0,17.46,8.05,Likely to fizzle,shakira,555,393,Just had an amazing Skype chat with 5 fans who Bought a Brick to help build a new school http://t.co/LxXcgnaSEJ Shak htt
659,3.28,3.28,4,27.7,0.556,24.42,140,9.41,22325.0,76.3,66.89,Likely to fizzle,ArianaGrande,12589,4868,🌨 https://t.co/I95YoRFgyN
660,3.28,3.28,4,27.7,0.556,24.42,147,42.96,17429.0,72.21,29.24,Likely to fizzle,taylorswift13,8229,4600,"Front stoops.
#WelcomeToNewYork http://t.co/o7IOYQ82sn"
661,3.31,3.31,28,86.39,2.331,83.08,337,86.45,13546.0,67.96,18.49,Limited spread,TheEllenShow,9622,1962,What are you looking at? Haven't you ever heard of a cat stretch? https://t.co/1HZpek1shD
662,3.31,3.31,6,56.14,1.048,52.83,168,57.03,19108.0,73.71,16.68,Likely to fizzle,selenagomez,5484,6812,TORONTO turnt alllll the way!! ❤ You http://t.co/f0eO3TLYVl
663,3.32,-3.32,4,27.7,0.665,31.01,140,9.41,1605.0,21.61,12.2,Likely to fizzle,shakira,847,379,Our friends at @ShakiraMega have made today's 8 days #ShakiraCountdown graphic! (Please keep them coming!) ShakHQ http:/
664,3.32,-3.32,4,27.7,0.665,31.01,140,9.41,1803.0,24.33,14.92,Likely to fizzle,jtimberlake,599,602,Awesome show last night Vancouver! Come and get 'em #finderskeepers #Vancouver #LOTS #wornbyJT http://t.co/SEFSrxkZRN
665,3.32,-3.32,4,27.7,0.665,31.01,145,36.99,4254.0,45.32,8.34,Likely to fizzle,rihanna,1162,1546,“@TheAMAs: This is what happens when a @rihanna song plays around her navy... http://t.co/08DYfLQdsr” #NAVY
666,3.32,-3.32,4,27.7,0.665,31.01,141,17.96,906.0,10.84,7.12,Likely to fizzle,instagram,640,133,Giving voice to survivors with @Smita_Sharma https://t.co/QexEovLFII
667,3.33,3.33,7,58.51,1.1,55.18,184,61.32,1498.0,19.96,41.36,Likely to fizzle,instagram,994,252,"This week, the Thai new year is celebrated with water festivals. Happy #Songkran! https://t.co/6Q2JFm3Anv"
668,3.33,3.33,4,27.7,0.555,24.37,141,17.96,10128.0,62.63,44.67,Likely to fizzle,selenagomez,1906,4111,$100 can save a life! Ppl everywhere can help @UNICEF save kids in #SahelNOW. Donate at http://t.co/dqjQKjCN http://t.co
669,3.33,3.33,4,27.7,0.555,24.37,141,17.96,757.0,8.69,9.27,Likely to fizzle,instagram,539,109,"Meet today’s #WeeklyFluff, Alfie and Biscuit 🐰 🐰 https://t.co/pNJuFb2rH4"
670,3.33,3.33,4,27.7,0.555,24.37,144,31.6,3553.0,40.62,9.02,Likely to fizzle,rihanna,979,1287,Hey Daddy! @orousteing http://t.co/es58E2BkSI
671,3.34,3.34,24,83.33,2.053,79.99,301,83.44,7838.0,57.45,25.99,Likely to fizzle,britneyspears,2138,2850,Gonna get my tan on in the desert in between shots on the #WorkBitch set today. It's HOT out here people!!!! #desert #he
672,3.34,3.34,16,75.01,1.622,71.67,223,71.16,3619.0,41.1,30.05,Likely to fizzle,jimmyfallon,2665,477,"Tonight: Jennifer Lawrence, @georgelopez, and music from @tompeterodell! #FallonTonight"
673,3.37,-3.37,23,82.64,2.688,86.01,292,82.59,20428.0,74.86,7.74,Likely to fizzle,KimKardashian,15164,2632,For years Kanye has always talked about showing his collection at Madison Square Garden! I'm so happy to see his dream b
674,3.37,-3.37,21,80.9,2.448,84.27,289,82.27,98221.0,95.37,13.1,Likely to fizzle,ArianaGrande,39267,29477,"if you don't have anything nice to say, don't. say. it. ✨ respect 1 another. body boundaries! celebrate our differences "
675,3.37,-3.37,7,58.51,1.272,61.87,191,63.05,18235.0,72.99,9.94,Likely to fizzle,katyperry,11111,3562,New music Friday lets go! 🙌🏼 https://t.co/MfpwpDuykP
676,3.37,3.37,4,27.7,0.554,24.33,140,9.41,22251.0,76.23,66.82,Likely to fizzle,ArianaGrande,12703,4774,have a good day babe  https://t.co/yjPrLpAFCd
677,3.37,3.37,4,27.7,0.554,24.33,144,31.6,3547.0,40.59,8.99,Likely to fizzle,rihanna,1043,1252,#4life http://t.co/Y86mutgM
678,3.38,-3.38,6,56.14,1.206,59.52,172,58.17,17278.0,72.09,13.92,Likely to fizzle,katyperry,8702,4288,Just posted a photo https://t.co/L7uujH4e6y
679,3.38,-3.38,5,52.97,1.126,56.35,152,51.19,36632.0,85.69,34.5,Likely to fizzle,ddlovato,16598,10017,I miss it when my little angel falls asleep on my face..... I miss you little man 💕 https://t.co/Mr5fdgQaku
680,3.4,-3.4,16,75.01,1.95,78.4,236,74.42,7444.0,56.44,17.98,Likely to fizzle,britneyspears,2976,2234,"#BritneyDay in LV, Nov 5th! What an honor!! Can't wait to celebrate with you Vegas 🎉 See y'all there?? http://t.co/AKI2b"
681,3.41,-3.41,10,64.28,1.467,67.69,205,66.33,3973.0,43.49,22.83,Likely to fizzle,jtimberlake,2917,528,"What's really good, Cooper?!?! #hatgamestrong https://t.co/DW602dFotM"
682,3.42,-3.42,4,27.7,0.666,31.11,145,36.99,7640.0,57.03,20.04,Likely to fizzle,ladygaga,3426,2107,“@OscarCOfficial: Cheek To Cheek by Tony Bennett &amp; Lady Gaga is #16 on US iTunes and available for just $6.99 - http
683,3.42,-3.42,4,27.7,0.666,31.11,141,17.96,908.0,10.9,7.06,Likely to fizzle,instagram,670,119,"A quiet moment at Berlin’s Hamburger Bahnhof museum #TheWeekOnInstagram 
https://t.co/RihT2WEDcV"
684,3.42,-3.42,4,27.7,0.666,31.11,147,42.96,2347.0,30.31,12.65,Likely to fizzle,BarackObama,1283,532,LIVE: President Obama is speaking at the U.S. Conference of Mayors. Watch here: http://t.co/1VYEZxI1sE
685,3.42,-3.42,4,27.7,0.666,31.11,144,31.6,4264.0,45.39,13.79,Likely to fizzle,rihanna,1086,1589,Good morning http://t.co/Q0ky2iTi
686,3.42,-3.42,4,27.7,0.666,31.11,148,47.22,94479.0,95.24,48.01,Likely to fizzle,justinbieber,40499,26990,#Purpose cupcakes. Thanks @bakedbymelissa  https://t.co/KAn4Snj8Ui
687,3.42,-3.42,4,27.7,0.666,31.11,147,42.96,2348.0,30.34,12.63,Likely to fizzle,BarackObama,1050,649,"If you think no one who works full time should raise a family in poverty, sign this petition: http://t.co/aH63MIzw3C #Wi"
688,3.42,3.42,4,27.7,0.553,24.28,142,23.88,2509.0,31.79,7.92,Likely to fizzle,Cristiano,751,879,Great video! Tks “@Daniel_Nilsen: Please take a look at this video I have made :) You are the best! http://t.co/1QUZlV77
689,3.42,3.42,4,27.7,0.553,24.28,147,42.96,17330.0,72.12,29.15,Likely to fizzle,taylorswift13,9400,3965,"We found Wonderland.
#TS1989 
#taylurking http://t.co/13lWqOOYuD"
690,3.45,-3.45,38,91.72,5.25,95.17,470,92.17,33579.0,84.07,8.11,Limited spread,rihanna,20701,6439,Another $old OWT crew!!! Thank you Cincinnati for holding me down! Charlotte... You're next!!! #ANTIWorldTour
691,3.45,-3.45,35,90.41,4.62,93.86,446,91.42,29545.0,81.58,9.84,Limited spread,rihanna,5319,12113,I got my eyes on you
692,3.46,3.46,4,27.7,0.552,24.24,141,17.96,752.0,8.65,9.31,Likely to fizzle,instagram,540,106,An up-close illustration of one of the looks from @gucci's recent cruise show #guccicruise17 https://t.co/43JPlGWbsG
693,3.47,-3.47,8,60.65,1.339,64.12,170,57.6,8566.0,59.25,1.66,Likely to fizzle,rihanna,4532,2017,R.I.P. King Sporty! Still can't believe that it's real. My heart breaks for you @yusefhairnyc !! I… http://t.co/GjdYMOcY
694,3.47,-3.47,8,60.65,1.339,64.12,176,59.3,189858.0,98.63,39.33,Likely to fizzle,justinbieber,87630,51114,Happy holidays https://t.co/n8RBN7SFHy
695,3.48,3.48,14,71.59,1.484,68.11,234,73.95,9494.0,61.21,12.75,Likely to fizzle,rihanna,1960,3767,God is real #JHud #Oscars
696,3.48,3.48,10,64.28,1.24,60.8,202,65.62,175807.0,98.41,32.79,Likely to fizzle,justinbieber,85041,45383,Great times @MartinGarrix #realfriend
697,3.5,3.5,4,27.7,0.551,24.2,140,9.41,1330.0,17.26,7.85,Likely to fizzle,shakira,466,432,¡No se pierdan el nuevo anuncio de Shakira para @3DWhite y @OralB! http://t.co/HQJxPRjrO0 ShakiraHQ
698,3.5,3.5,4,27.7,0.551,24.2,141,17.96,751.0,8.63,9.33,Likely to fizzle,instagram,561,95,Photographer Abbie Trayler-Smith has her #EyesOn civilians living in conflict zones https://t.co/jyr0gO8FoJ
699,3.5,3.5,4,27.7,0.551,24.2,144,31.6,3526.0,40.37,8.77,Likely to fizzle,rihanna,904,1311,Full moon out tonight! http://t.co/xOQKujUm
700,3.51,-3.51,4,27.7,0.667,31.21,140,9.41,1807.0,24.39,14.98,Likely to fizzle,jtimberlake,1015,396,"In today's #MeetTheTNKids, spotlight is on #JT2020Tour dancer @mattaylward. Check it out: http://t.co/gUuf7QZikC -teamJT"
701,3.51,-3.51,4,27.7,0.667,31.21,147,42.96,2352.0,30.36,12.6,Likely to fizzle,BarackObama,1270,541,LIVE: President Obama is speaking about the 50th anniversary of the Voting Rights Act. http://t.co/Qu2IFiNFgK #VRA50
702,3.51,-3.51,4,27.7,0.667,31.21,144,31.6,910.0,10.94,20.66,Likely to fizzle,YouTube,712,99,"🎄 ‘Tis the season for holiday memein’ 🎄

Make your own Christmas cards at the #KeysOfChristmas Holiday Card Creator… h"
703,3.51,-3.51,4,27.7,0.667,31.21,145,36.99,3881.0,42.99,6.0,Likely to fizzle,TheEllenShow,2955,463,"I can’t look right at it, it’s so beautiful. RT @vanderjames: Thanks @TheEllenShow for this astounding minivan art. http"
704,3.51,-3.51,4,27.7,0.667,31.21,140,9.41,1609.0,21.67,12.26,Likely to fizzle,shakira,1005,302,You haven't seen anything yet...;-) https://t.co/Gs89ucK7FI
705,3.51,-3.51,4,27.7,0.667,31.21,141,17.96,909.0,10.93,7.03,Likely to fizzle,instagram,643,133,Capturing the beauty of Singapore through drone photography https://t.co/ukYxUZQVoF
706,3.51,-3.51,4,27.7,0.667,31.21,140,9.41,1609.0,21.67,12.26,Likely to fizzle,shakira,385,612,New music from La Roc Familia - Shak #JAYZ #MagnaCarta #July9 http://t.co/TTEx63PfRw
707,3.52,-3.52,22,81.86,2.591,85.38,290,82.36,16570.0,71.4,10.96,Likely to fizzle,rihanna,6874,4848,Pray for me #RihannaLyric
708,3.53,-3.53,10,64.28,1.471,67.81,191,63.05,2008.0,26.56,36.49,Likely to fizzle,YouTube,1472,268,Do our phones change our bodies and minds? https://t.co/vTYUwodcjM https://t.co/IdKFjZCk6o
709,3.53,3.53,7,58.51,1.096,54.98,171,57.88,35680.0,85.18,27.3,Likely to fizzle,ddlovato,21798,6941,Think one of you can beat me to level 100 on Zombarazzie Adventure? 😈 First one there gets something special from m… htt
710,3.54,-3.54,17,76.37,2.05,79.91,244,75.99,2150.0,28.08,47.91,Likely to fizzle,Twitter,784,683,We're pleased to welcome @marjscar to our board of directors.
711,3.54,-3.54,17,76.37,2.05,79.91,259,78.55,15583.0,70.53,8.03,Likely to fizzle,KimKardashian,10973,2305,Kanye and I would love to donate those 1000 shoes to Soles For Souls.
712,3.55,-3.55,11,66.02,1.538,69.57,193,63.45,9838.0,62.03,1.42,Likely to fizzle,rihanna,3368,3235,Time for the $tudio #datzhowimfeelin  #ColoradoNightz
713,3.56,-3.56,54,95.99,18.161,99.55,712,96.35,105518.0,95.71,0.64,Has legs,TheEllenShow,58208,23655,"He did it! He really did it! @LeoDiCaprio, I love you #Oscars"
714,3.56,3.56,4,27.7,0.55,24.14,147,42.96,1939.0,25.77,17.2,Likely to fizzle,BarackObama,891,524,"For everyone who has health insurance, here's a big way #Obamacare works for you: http://t.co/1h3a0K1c8i http://t.co/a5G"
715,3.56,3.56,4,27.7,0.55,24.14,145,36.99,3197.0,38.03,1.04,Likely to fizzle,TheEllenShow,2609,294,".@RobinRoberts, you were wonderful last night on the red carpet. Thanks for being here today https://t.co/h8d3XPLHuk htt"
716,3.56,3.56,4,27.7,0.55,24.14,141,17.96,749.0,8.59,9.37,Likely to fizzle,instagram,537,106,"Creating bold, extravagant looks with makeup artist @ryburk https://t.co/ZNzxjwIdtt"
717,3.57,3.57,6,56.14,1.043,52.57,168,57.03,41837.0,87.9,30.87,Likely to fizzle,ArianaGrande,21797,10020,Just posted a photo https://t.co/huN9xhngdm
718,3.58,3.58,15,73.43,1.545,69.86,234,73.95,22144.0,76.16,2.21,Likely to fizzle,katyperry,12310,4917,"Thnx for letting me clog timelines for a moment! Hope ya'll have a v happy holiday eating, drinking &amp; laying about p"
719,3.58,-3.58,4,27.7,0.668,31.28,141,17.96,911.0,10.96,7.0,Likely to fizzle,instagram,653,129,Boredom in a California hotel room leads to an action-packed submission to #WHPmagic https://t.co/eN0VXdxkYp
720,3.58,-3.58,4,27.7,0.668,31.28,145,36.99,3884.0,43.03,6.05,Likely to fizzle,TheEllenShow,2868,508,"I sent Andy Zenor to visit Northern England. Bloody good job, mate! #LaughDancePartner https://t.co/xtd49Vcogj https://t"
721,3.58,-3.58,4,27.7,0.668,31.28,140,9.41,1613.0,21.7,12.29,Likely to fizzle,shakira,821,396,To download Shak's new @LoveRocks game for free / Para bajarse de gratis el nuevo juego de Shak https://t.co/YeSf2emPel 
722,3.59,3.59,69,98.74,5.24,95.15,939,98.8,60132.0,91.83,6.97,Has legs,ladygaga,37398,11367,I JUST HEARD PERFECT ILLUSION FOR THE FIRST TIME ON RADIO IN NY!!! 😄😄😄❤️❤️❤️
723,3.61,3.61,22,81.86,1.938,78.25,287,82.05,12394.0,66.41,15.65,Likely to fizzle,rihanna,2908,4743,420...kinda
724,3.61,3.61,13,69.69,1.401,66.08,213,68.42,20083.0,74.62,6.2,Likely to fizzle,katyperry,5599,7242,Not scurred to admit it. I think I might be the biggest cat lady in the game. Meow 😽
725,3.61,3.61,8,60.65,1.142,57.04,179,59.98,4025.0,43.82,16.16,Likely to fizzle,BarackObama,1505,1260,"""The fact is we could be much further along ... if Congress would do the job that the people sent them here to do."" —Pre"
726,3.61,3.61,4,27.7,0.549,24.09,141,17.96,10017.0,62.37,44.41,Likely to fizzle,selenagomez,1819,4099,Taking a pic during my visit at @UNICEF offices with @UNICEFUSA team to learn about emergencies. How cool is this... htt
727,3.61,3.61,4,27.7,0.549,24.09,147,42.96,1936.0,25.72,17.25,Likely to fizzle,BarackObama,790,573,LAST CALL: Enroll now and have health insurance on February 1st. http://t.co/emXaM0wL9H
728,3.61,3.61,4,27.7,0.549,24.09,147,42.96,1934.0,25.67,17.29,Likely to fizzle,BarackObama,1228,353,Tune in at 12:10 p.m. ET to watch President Obama speak on the anniversary of the Lilly Ledbetter Fair Pay Act. https://
729,3.62,-3.62,11,66.02,1.54,69.63,205,66.33,5426.0,50.52,15.81,Likely to fizzle,BarackObama,2398,1514,"""Worry less about being labeled weak. Worry more about getting it right.” —President Obama #IranDeal"
730,3.63,3.63,19,78.76,1.781,75.13,251,77.2,4824.0,48.09,29.1,Likely to fizzle,jtimberlake,3604,610,"I'm so happy to be blamed for ALL of this goodness... Love you guys!
#CantStopTheFeeling  https://t.co/rybSS4EsDM"
731,3.64,-3.64,4,27.7,0.669,31.33,140,9.41,26866.0,79.69,70.28,Likely to fizzle,ArianaGrande,14194,6336,i know. he's my fav. he also did the talk box at the end of true love (literally my favorite part of the ep) https://t.c
732,3.64,-3.64,4,27.7,0.669,31.33,141,17.96,912.0,10.98,6.98,Likely to fizzle,instagram,640,136,Embracing duality with Iraqi-American @uBadr https://t.co/Jm0Fn11xGR
733,3.64,-3.64,4,27.7,0.669,31.33,144,31.6,913.0,11.0,20.6,Likely to fizzle,YouTube,717,98,Eddie gets shagged by a smitten shapeshifter in the new episode of #ParanormalActionSquad → https://t.co/dZ0EL9KHOD http
734,3.64,-3.64,4,27.7,0.669,31.33,147,42.96,2359.0,30.45,12.52,Likely to fizzle,BarackObama,1407,476,Enroll by December 15th and you'll ring in the new year with the security of health insurance: https://t.co/w0UahTIN4O #
735,3.65,-3.65,6,56.14,1.213,59.78,165,56.03,1653.0,22.22,33.8,Likely to fizzle,YouTube,1247,203,"Can you sing with all the voices of the mountains?
Can you ski with all the colors of the wind?… https://t.co/vBHQVq7zV"
736,3.66,3.66,19,78.76,1.78,75.11,263,79.2,1867.0,24.94,54.26,Likely to fizzle,Twitter,1265,301,"You made our year, and you made our year, and EVERYBODY made our year!!! #PeopleWhoMadeMy2016 https://t.co/7OeqBnU2ye"
737,3.66,3.66,18,77.61,1.726,73.96,243,75.76,11036.0,64.34,11.42,Likely to fizzle,rihanna,2488,4274,#HistoRIH
738,3.66,-3.66,11,66.02,1.541,69.68,207,66.93,50163.0,89.98,23.05,Likely to fizzle,ddlovato,26355,11904,Happy #NMM... Send me your gorgeous #NoMakeupMonday pictures! 💗 @devonnebydemi https://t.co/sqdPootqQk
739,3.66,3.66,4,27.7,0.548,24.04,140,9.41,22026.0,76.03,66.62,Likely to fizzle,ArianaGrande,15202,3412,babyyyyy https://t.co/1bVczMVP7h
740,3.66,3.66,4,27.7,0.548,24.04,144,31.6,748.0,8.58,23.02,Likely to fizzle,YouTube,580,84,"Can’t have flow without the spread.

Why Grey Poupon pops up in hip-hop so often → https://t.co/vv2a7APi55 https://t.c"
